"2022-11-20T18:49:06.000Z"||,|| "@BTCHabercom @_ErkanOz ï»¿Thankss a millon https://t.co/si2aJgsPhj" 
"2022-11-20T18:49:06.000Z"||,|| "@Everystepalong @scfc_women A professional performance from the group…makes for a happy Sunday lads 😄👏🏼🔴⚪️" 
"2022-11-20T18:49:06.000Z"||,|| "WE DID IT FAM! @szerszen777 @muruganve @winssuve @jojojo323232 @new_mannnn @AbdennacerAli @rhyobejoke @akaskiduo @PlsWin_1x @GrayemE @Sauravpal03 https://t.co/WuJCMp5jjL" 
"2022-11-20T18:49:06.000Z"||,|| "@hodgetwins @elonmusk Absolutely!" 
"2022-11-20T18:49:06.000Z"||,|| "RT @txtvotingcrew: 🫶 RETWEET/REPLY! This will be ending soon at 11am kst!  I'm voting for TOMORROW X TOGETHER (@TXT_members) for Favorite…" 
"2022-11-20T18:49:06.000Z"||,|| "RT @thebradfordfile: Absolutely everything they told you about January 6th is a lie." 
"2022-11-20T18:49:07.000Z"||,|| "@Neyu_smalls It’s  deliberate." 
"2022-11-20T18:49:07.000Z"||,|| "RT @TheCoachNWard: I love my watching my Midlothian Panthers win...pulled of the 3rd round win last night!...but I was raised in South Oak…" 
"2022-11-20T18:49:07.000Z"||,|| "RT @BT0731: Baby elephant disrupting a TV reporter is the best part of today. https://t.co/DseqitxoG9" 
"2022-11-20T18:49:07.000Z"||,|| "RT @ZilvenArt: Design and concept art for our next fursuit head. He will be looking for a new home by the end of October. Details will foll…" 
"2022-11-20T18:49:07.000Z"||,|| "RT @samthielman: Oh boy, $150,000! https://t.co/Xn81HiPd8I" 
"2022-11-20T18:49:07.000Z"||,|| "A life with one foot after the other one was amputated by US military planes. #Yemen #WorldChildrensDay #اليوم_العالمي_للطفل https://t.co/CJl8sN3vgd" 
"2022-11-20T18:49:07.000Z"||,|| "RT @Melissa46110848: 𝕴 𝖑𝖔𝖛𝖊 𝖒𝖊𝖊𝖙𝖎𝖓𝖌 𝖕𝖊𝖔𝖕𝖑𝖊, 𝖆𝖓 https://t.co/M8hReM3xjG ## ##지구에서년지성아_환영해 https://t.co/xengA9Ol3j" 
"2022-11-20T18:49:07.000Z"||,|| "@shawncbrown @dadofoscar @QuentinWillson @Tuskerdirect @fairchargeuk @RACPress Gearbox and drivetrain checked especially mounts due higher torque than most ICE vehicles" 
"2022-11-20T18:49:07.000Z"||,|| "@DaTruthDT That first one trying to make me act ip" 
"2022-11-20T18:49:07.000Z"||,|| "@CNN Was he arrested?" 
"2022-11-20T18:49:06.000Z"||,|| "Heard ‘I love you’ and boy did I cringe….." 
